Id	Cvs[1]	Cvs[2]	Cvs[3]	CvContent[1]	CvContent[2]	CvContent[3]
104040	104040	204040	304040	指挥官阁下？要是累了就去休息吧。	指挥官阁下？要是累了就去休息吧。	指挥官阁下？要是累了就去休息吧。
104041	104041	204041	304041	如果您还在的话，就请好好工作吧。	如果您还在的话，就请好好工作吧。	如果您还在的话，就请好好工作吧。
104042	104042	204042	304042	又偷懒了？我陪着您的话，好好工作吧。	又偷懒了？我陪着您的话，好好工作吧。	又偷懒了？我陪着您的话，好好工作吧。
104043	104043	204043	304043	请您，只看着我。	请您，只看着我。	请您，只看着我。
104044	104044	204044	304044	指挥官阁下，意识连接时长较久，我认为您需要休息。	指挥官阁下，意识连接时长较久，我认为您需要休息。	指挥官阁下，意识连接时长较久，我认为您需要休息。
104045	104045	204045	304045	长时间的意识连接会伤害到脑部机能，指挥官切莫拿自己的身体开玩笑。	长时间的意识连接会伤害到脑部机能，指挥官切莫拿自己的身体开玩笑。	长时间的意识连接会伤害到脑部机能，指挥官切莫拿自己的身体开玩笑。
104046	104046	204046	304046	因为长时间连接导致脑部死亡的例子我见过很多，您就听我的话，去休息吧。	因为长时间连接导致脑部死亡的例子我见过很多，您就听我的话，去休息吧。	因为长时间连接导致脑部死亡的例子我见过很多，您就听我的话，去休息吧。
104047	104047	204047	304047	您总是不听我的话……快去休息。	您总是不听我的话……快去休息。	您总是不听我的话……快去休息。
104048	104048	204048	304048	贵安，指挥官阁下	贵安，指挥官阁下	贵安，指挥官阁下
104049	104049	204049	304049	您来了，指挥官阁下。	您来了，指挥官阁下。	您来了，指挥官阁下。
104050	104050	204050	304050	是不是又赖在床上不肯来了？	是不是又赖在床上不肯来了？	是不是又赖在床上不肯来了？
104051	104051	204051	304051	我在等您，请尽快行动。	我在等您，请尽快行动。	我在等您，请尽快行动。
104052	104052	204052	304052	许久不见，指挥官可还安好？	许久不见，指挥官可还安好？	许久不见，指挥官可还安好？
104053	104053	204053	304053	指挥官阁下可是有什么事耽误了？我好像很久都没见到您了。	指挥官阁下可是有什么事耽误了？我好像很久都没见到您了。	指挥官阁下可是有什么事耽误了？我好像很久都没见到您了。
104054	104054	204054	304054	您这次离开的时间真久。	您这次离开的时间真久。	您这次离开的时间真久。
104055	104055	204055	304055	只要您能回来就好，不管您离开了多久……	只要您能回来就好，不管您离开了多久……	只要您能回来就好，不管您离开了多久……
104056	104056	204056	304056	这样对构造体可不太好，指挥官阁下	这样对构造体可不太好，指挥官阁下	这样对构造体可不太好，指挥官阁下
104057	104057	204057	304057	指挥官阁下，适可而止。	指挥官阁下，适可而止。	指挥官阁下，适可而止。
104058	104058	204058	304058	您就如此地喜欢这个娱乐活动吗？	您就如此地喜欢这个娱乐活动吗？	您就如此地喜欢这个娱乐活动吗？
104059	104059	204059	304059	您想怎样玩请随意。	您想怎样玩请随意。	您想怎样玩请随意。
104060	104060	204060	304060	呃……您需要治疗一下手指吗？	呃……您需要治疗一下手指吗？	呃……您需要治疗一下手指吗？
104061	104061	204061	304061	这并不好玩，阁下。	这并不好玩，阁下。	这并不好玩，阁下。
104062	104062	204062	304062	唉……随您喜欢。	唉……随您喜欢。	唉……随您喜欢。
104063	104063	204063	304063	算了，我也该习惯您不合常理的举动。	算了，我也该习惯您不合常理的举动。	算了，我也该习惯您不合常理的举动。
104064	104064	204064	304064	做得不错，指挥官，活跃度达到顶点了。	做得不错，指挥官，活跃度达到顶点了。	做得不错，指挥官，活跃度达到顶点了。
104065	104065	204065	304065	嗯，是一场爽快的战斗。	嗯，是一场爽快的战斗。	嗯，是一场爽快的战斗。
104066	104066	204066	304066	清理战场的工作交给我就好，指挥官请准备下一场战斗吧。	清理战场的工作交给我就好，指挥官请准备下一场战斗吧。	清理战场的工作交给我就好，指挥官请准备下一场战斗吧。
104067	104067	204067	304067	电力能源无法支撑战斗，请尽快补充。	电力能源无法支撑战斗，请尽快补充。	电力能源无法支撑战斗，请尽快补充。
104068	104068	204068	304068	已经是工作时间了，指挥官。	已经是工作时间了，指挥官。	已经是工作时间了，指挥官。
104069	104069	204069	304069	这个时间段我建议您开始进行能量摄入和休息。	这个时间段我建议您开始进行能量摄入和休息。	这个时间段我建议您开始进行能量摄入和休息。
104070	104070	204070	304070	人类需要足够的睡眠，您最好在这个时间休息，基地我会帮忙关注的，不用担心。	人类需要足够的睡眠，您最好在这个时间休息，基地我会帮忙关注的，不用担心。	人类需要足够的睡眠，您最好在这个时间休息，基地我会帮忙关注的，不用担心。
104071	104071	204071	304071	能进入灰鸦小队，我很荣幸。	能进入灰鸦小队，我很荣幸。	能进入灰鸦小队，我很荣幸。
104072	104072	204072	304072	构造体不能有信仰吗？还是您想成为我的信仰呢？	构造体不能有信仰吗？还是您想成为我的信仰呢？	构造体不能有信仰吗？还是您想成为我的信仰呢？
104073	104073	204073	304073	您下达的命令，都是我应当要完成的事情。	您下达的命令，都是我应当要完成的事情。	您下达的命令，都是我应当要完成的事情。
104074	104074	204074	304074	我很相信你，指挥官。	我很相信你，指挥官。	我很相信你，指挥官。
104075	104075	204075	304075	我虽然有信仰，却不会盲目祈祷——这还不如我亲自来保护你有用。	我虽然有信仰，却不会盲目祈祷——这还不如我亲自来保护你有用。	我虽然有信仰，却不会盲目祈祷——这还不如我亲自来保护你有用。
104076	104076	204076	304076	信仰的力量是无可估量的，就像你给我的力量。	信仰的力量是无可估量的，就像你给我的力量。	信仰的力量是无可估量的，就像你给我的力量。
104077	104077	204077	304077	因为你，我的战斗开始变得有意义。	因为你，我的战斗开始变得有意义。	因为你，我的战斗开始变得有意义。
104078	104078	204078	304078	至少我很愿意和你一起战斗。	至少我很愿意和你一起战斗。	至少我很愿意和你一起战斗。
104079	104079	204079	304079	嗯，我并不排斥这样。	嗯，我并不排斥这样。	嗯，我并不排斥这样。
104080	104080	204080	304080	我还没试过和指挥官能如此亲密。	我还没试过和指挥官能如此亲密。	我还没试过和指挥官能如此亲密。
104081	104081	204081	304081	看来我确实是个很好相处的人。	看来我确实是个很好相处的人。	看来我确实是个很好相处的人。
104082	104082	204082	304082	和你在一起相处，很舒服。	和你在一起相处，很舒服。	和你在一起相处，很舒服。
104083	104083	204083	304083	虽然已经是这样的关系，工作上的事情我可绝不会放水的。	虽然已经是这样的关系，工作上的事情我可绝不会放水的。	虽然已经是这样的关系，工作上的事情我可绝不会放水的。
104084	104084	204084	304084	信徒与信仰是不可拆分的。	信徒与信仰是不可拆分的。	信徒与信仰是不可拆分的。
104085	104085	204085	304085	我很享受你对我这么重视的感觉。	我很享受你对我这么重视的感觉。	我很享受你对我这么重视的感觉。
104086	104086	204086	304086	这个挺实用的，你喜欢吗？	这个挺实用的，你喜欢吗？	这个挺实用的，你喜欢吗？
104087	104087	204087	304087	好像是从七实那儿流行起来的小玩意，就顺手带了一个给你	好像是从七实那儿流行起来的小玩意，就顺手带了一个给你	好像是从七实那儿流行起来的小玩意，就顺手带了一个给你
104088	104088	204088	304088	我相信你会喜欢这个的，对吗？	我相信你会喜欢这个的，对吗？	我相信你会喜欢这个的，对吗？
104089	104089	204089	304089	嗯，这个是我送你的。	嗯，这个是我送你的。	嗯，这个是我送你的。
104090	104090	204090	304090	要是累了就去休息，否则不要在工作的时间偷懒哦？	要是累了就去休息，否则不要在工作的时间偷懒哦？	要是累了就去休息，否则不要在工作的时间偷懒哦？
104091	104091	204091	304091	您还在吗，指挥官？	您还在吗，指挥官？	您还在吗，指挥官？
104092	104092	204092	304092	就算是我在这里，也不能占有你的全部注意力吗？	就算是我在这里，也不能占有你的全部注意力吗？	就算是我在这里，也不能占有你的全部注意力吗？
104093	104093	204093	304093	等到身体真的支撑不住可就晚了，到时别想让我为你祷告哦？快去休息吧！	等到身体真的支撑不住可就晚了，到时别想让我为你祷告哦？快去休息吧！	等到身体真的支撑不住可就晚了，到时别想让我为你祷告哦？快去休息吧！
104094	104094	204094	304094	你连我的建议都不肯听了吗？	你连我的建议都不肯听了吗？	你连我的建议都不肯听了吗？
104095	104095	204095	304095	很高兴见到您，指挥官阁下。	很高兴见到您，指挥官阁下。	很高兴见到您，指挥官阁下。
104096	104096	204096	304096	准备工作已经做好，您可以随时展开工作。	准备工作已经做好，您可以随时展开工作。	准备工作已经做好，您可以随时展开工作。
104097	104097	204097	304097	今天来的挺准时呢，很不错~	今天来的挺准时呢，很不错~	今天来的挺准时呢，很不错~
104098	104098	204098	304098	不知道为什么，看见您，我竟然有一点紧张。	不知道为什么，看见您，我竟然有一点紧张。	不知道为什么，看见您，我竟然有一点紧张。
104099	104099	204099	304099	您似乎很久没有到基地来，发生什么事了吗？	您似乎很久没有到基地来，发生什么事了吗？	您似乎很久没有到基地来，发生什么事了吗？
